pid,trial,task,numberClicks,clicks,score,FSQ,CA,status,dropoutIndex,condition,conditionType,age,gender,naive,feedback,totalTime,firstBlock,exclusion,RT_attemptsQuiz,MG_attemptsQuiz
65,3,roadtrip,8,"[8, 10, 7, 2, 1, 3, 4, 5]",265,1.0,0.375,3,5,2,instructions,28,female,False,,34.2,mortgage,False,1,1
65,4,roadtrip,9,"[7, 9, 1, 4, 10, 2, 3, 8, 6]",285,1.0,0.2222222222222222,3,5,2,instructions,28,female,False,,34.2,mortgage,False,1,1
65,5,roadtrip,6,"[6, 10, 9, 7, 1, 4]",345,1.0,0.16666666666666666,3,5,2,instructions,28,female,False,,34.2,mortgage,False,1,1
65,6,roadtrip,7,"[7, 10, 6, 8, 1, 4, 3]",335,1.0,0.2857142857142857,3,5,2,instructions,28,female,False,,34.2,mortgage,False,1,1
65,7,roadtrip,6,"[4, 6, 2, 7, 5, 3]",345,0.6666666666666666,0.16666666666666666,3,5,2,instructions,28,female,False,,34.2,mortgage,False,1,1
66,0,roadtrip,4,"[1, 4, 8, 5]",55,0.0,0.25,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,1,roadtrip,4,"[2, 3, 6, 7]",10,0.0,0.25,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,2,roadtrip,4,"[3, 9, 10, 7]",75,0.0,0.25,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,3,roadtrip,4,"[2, 3, 5, 7]",85,0.0,0.25,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,4,roadtrip,3,"[1, 4, 6]",375,0.3333333333333333,0.3333333333333333,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,5,roadtrip,3,"[1, 10, 9]",45,0.3333333333333333,0.3333333333333333,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,6,roadtrip,3,"[1, 4, 10]",380,0.3333333333333333,0.3333333333333333,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
66,7,roadtrip,4,"[1, 5, 9, 8]",0,0.0,0.25,3,5,2,instructions,19,male,False,,18.8,mortgage,False,2,1
67,0,roadtrip,5,"[7, 6, 10, 2, 8]",355,1.0,0.6,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,1,roadtrip,4,"[7, 9, 6, 10]",325,1.0,0.5,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,2,roadtrip,4,"[4, 6, 9, 3]",365,1.0,0.25,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,3,roadtrip,4,"[9, 7, 6, 10]",370,1.0,0.75,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,4,roadtrip,3,"[4, 2, 3]",355,0.5,0.3333333333333333,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,5,roadtrip,2,"[6, 5]",325,1.0,0.5,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,6,roadtrip,2,"[10, 7]",360,1.0,0.6666666666666666,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
67,7,roadtrip,4,"[8, 7, 1, 2]",295,0.6666666666666666,0.5,3,5,2,instructions,28,male,False,,9.7,mortgage,False,1,1
68,0,roadtrip,6,"[6, 9, 5, 4, 2, 1]",0,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,1,roadtrip,4,"[6, 5, 3, 1]",100,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,2,roadtrip,2,"[1, 2]",0,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,3,roadtrip,3,"[9, 4, 5]",150,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,4,roadtrip,2,"[10, 8]",30,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,5,roadtrip,3,"[4, 10, 5]",10,0.3333333333333333,0.3333333333333333,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,6,roadtrip,3,"[6, 3, 1]",350,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
68,7,roadtrip,4,"[2, 1, 3, 4]",35,0.0,0.0,3,5,2,instructions,27,female,False,,14.8,mortgage,False,1,1
69,0,roadtrip,5,"[7, 9, 10, 6, 4]",330,1.0,0.4,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,1,roadtrip,4,"[10, 7, 2, 1]",280,0.6666666666666666,0.5,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,2,roadtrip,3,"[6, 3, 7]",295,0.3333333333333333,0.3333333333333333,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,3,roadtrip,4,"[7, 10, 4, 1]",320,1.0,0.75,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,4,roadtrip,3,"[9, 6, 2]",365,0.6666666666666666,0.6666666666666666,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,5,roadtrip,4,"[7, 2, 5, 1]",310,0.5,0.25,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,6,roadtrip,2,"[9, 6]",400,1.0,1.0,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
69,7,roadtrip,3,"[7, 10, 8]",365,0.6666666666666666,0.6666666666666666,3,5,2,instructions,43,female,False,,21.9,mortgage,False,3,1
70,0,roadtrip,7,"[10, 8, 7, 4, 3, 2, 1]",30,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,1,roadtrip,4,"[10, 5, 3, 7]",375,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,2,roadtrip,6,"[9, 5, 3, 4, 8, 2]",20,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,3,roadtrip,5,"[9, 6, 4, 2, 1]",35,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,4,roadtrip,6,"[5, 9, 3, 8, 1, 6]",300,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,5,roadtrip,6,"[6, 10, 5, 3, 4, 1]",310,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,6,roadtrip,3,"[6, 1, 2]",335,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
70,7,roadtrip,3,"[4, 3, 2]",50,0.0,0.0,3,5,2,instructions,64,male,False,,20.4,mortgage,False,1,1
71,0,roadtrip,6,"[8, 1, 2, 3, 9, 10]",355,0.0,0.16666666666666666,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,1,roadtrip,6,"[3, 2, 9, 6, 7, 4]",330,0.0,0.3333333333333333,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,2,roadtrip,6,"[7, 2, 1, 10, 5, 8]",340,0.0,0.0,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,3,roadtrip,5,"[2, 1, 4, 5, 8]",290,0.0,0.2,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,4,roadtrip,4,"[2, 1, 6, 9]",325,0.0,0.25,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,5,roadtrip,5,"[2, 7, 3, 9, 5]",300,0.0,0.4,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,6,roadtrip,3,"[3, 8, 7]",40,0.3333333333333333,0.3333333333333333,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
71,7,roadtrip,3,"[2, 4, 6]",375,0.3333333333333333,0.3333333333333333,3,5,2,instructions,27,female,False,,12.2,mortgage,False,2,1
72,0,roadtrip,7,"[7, 6, 10, 3, 4, 1, 8]",330,1.0,0.42857142857142855,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,1,roadtrip,3,"[7, 4, 6]",350,0.6666666666666666,0.6666666666666666,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,2,roadtrip,2,"[4, 3]",385,0.5,0.5,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,3,roadtrip,2,"[7, 2]",345,0.5,0.5,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,4,roadtrip,3,"[9, 10, 4]",325,0.5,0.3333333333333333,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,5,roadtrip,3,"[10, 7, 2]",285,0.6666666666666666,0.6666666666666666,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,6,roadtrip,2,"[5, 6]",305,1.0,1.0,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
72,7,roadtrip,2,"[10, 6]",390,1.0,1.0,3,5,2,instructions,27,male,False,,11.4,mortgage,False,1,1
73,0,roadtrip,4,"[7, 9, 4, 10]",340,1.0,0.5,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,1,roadtrip,4,"[10, 7, 4, 1]",345,1.0,0.75,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,2,roadtrip,0,[],50,0.0,0.0,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,3,roadtrip,5,"[10, 7, 5, 1, 2]",295,0.6666666666666666,0.4,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,4,roadtrip,5,"[9, 5, 6, 2, 1]",305,1.0,0.6,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,5,roadtrip,2,"[7, 6]",390,1.0,1.0,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,6,roadtrip,4,"[10, 4, 7, 2]",375,0.3333333333333333,0.25,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
73,7,roadtrip,4,"[6, 7, 10, 3]",375,1.0,0.75,3,5,2,instructions,18,female,False,,15.4,mortgage,False,1,1
74,0,roadtrip,3,"[7, 6, 10]",365,1.0,1.0,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,1,roadtrip,3,"[4, 9, 7]",385,0.6666666666666666,0.3333333333333333,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,2,roadtrip,1,[4],345,1.0,1.0,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,3,roadtrip,2,"[7, 8]",305,1.0,0.5,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,4,roadtrip,3,"[7, 9, 6]",5,1.0,1.0,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,5,roadtrip,2,"[4, 2]",350,0.5,0.5,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,6,roadtrip,3,"[5, 9, 6]",285,1.0,1.0,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
74,7,roadtrip,3,"[7, 9, 1]",345,1.0,0.6666666666666666,3,5,2,instructions,27,female,False,"on one of the ""travel"" games it was unclear which airport name was attached to which dot and I accidentally clicked the wrong route because of the unclear labeling on that map. That should probably be fixed to avoid confusion and mistakes. ",20.9,mortgage,False,1,1
75,0,roadtrip,2,"[7, 10]",385,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,1,roadtrip,1,[4],365,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,2,roadtrip,2,"[7, 4]",330,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,3,roadtrip,1,[9],355,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,4,roadtrip,1,[6],100,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,5,roadtrip,2,"[9, 4]",390,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,6,roadtrip,4,"[9, 7, 10, 6]",370,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
75,7,roadtrip,3,"[8, 10, 7]",285,1.0,1.0,3,5,2,instructions,70,female,False,,14.7,mortgage,False,1,1
76,0,roadtrip,4,"[2, 1, 9, 6]",0,0.0,0.0,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,1,roadtrip,4,"[2, 1, 8, 3]",0,0.0,0.0,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,2,roadtrip,5,"[2, 1, 5, 6, 7]",335,0.0,0.2,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,3,roadtrip,4,"[3, 8, 7, 4]",300,0.3333333333333333,0.5,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,4,roadtrip,4,"[2, 3, 10, 6]",290,0.0,0.25,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,5,roadtrip,5,"[2, 3, 9, 5, 6]",370,0.0,0.2,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,6,roadtrip,6,"[2, 7, 5, 8, 3, 1]",0,0.0,0.0,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
76,7,roadtrip,6,"[3, 2, 5, 6, 7, 4]",295,0.0,0.3333333333333333,3,5,2,instructions,36,male,False,,16.6,mortgage,False,1,1
77,0,roadtrip,7,"[2, 1, 5, 10, 8, 9, 7]",280,0.0,0.42857142857142855,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,1,roadtrip,6,"[7, 6, 10, 3, 1, 8]",360,1.0,0.5,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,2,roadtrip,5,"[9, 7, 6, 1, 4]",5,0.75,0.6,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,3,roadtrip,4,"[5, 7, 10, 9]",0,0.3333333333333333,0.5,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,4,roadtrip,6,"[7, 4, 2, 3, 5, 6]",295,1.0,0.3333333333333333,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,5,roadtrip,6,"[10, 7, 4, 1, 3, 6]",310,1.0,0.5,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,6,roadtrip,4,"[4, 6, 7, 8]",325,0.6666666666666666,0.25,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
77,7,roadtrip,5,"[7, 9, 3, 6, 4]",320,1.0,0.4,3,5,2,instructions,32,male,False,,25.9,mortgage,False,1,1
78,0,roadtrip,4,"[7, 3, 9, 4]",315,0.5,0.5,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,1,roadtrip,4,"[4, 7, 9, 6]",375,0.6666666666666666,0.25,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,2,roadtrip,0,[],165,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,3,roadtrip,0,[],140,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,4,roadtrip,0,[],5,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,5,roadtrip,0,[],35,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,6,roadtrip,0,[],15,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
78,7,roadtrip,0,[],320,0.0,0.0,3,5,2,instructions,23,female,False,,9.6,mortgage,False,1,1
79,0,roadtrip,4,"[5, 10, 1, 2]",15,0.0,0.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,1,roadtrip,3,"[10, 7, 4]",335,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,2,roadtrip,3,"[7, 6, 10]",370,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,3,roadtrip,3,"[10, 7, 4]",330,0.5,0.6666666666666666,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,4,roadtrip,1,[6],295,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,5,roadtrip,2,"[8, 7]",285,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,6,roadtrip,1,[4],395,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
79,7,roadtrip,3,"[9, 7, 6]",380,1.0,1.0,3,5,2,instructions,26,male,False,,19.4,mortgage,False,2,1
80,0,roadtrip,6,"[7, 4, 5, 9, 3, 6]",315,1.0,0.3333333333333333,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,1,roadtrip,3,"[7, 6, 1]",70,0.6666666666666666,0.6666666666666666,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,2,roadtrip,4,"[6, 3, 7, 9]",305,0.3333333333333333,0.25,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,3,roadtrip,4,"[7, 6, 10, 4]",365,1.0,0.75,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,4,roadtrip,2,"[10, 4]",360,1.0,1.0,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,5,roadtrip,3,"[10, 7, 9]",320,0.5,0.6666666666666666,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,6,roadtrip,1,[4],395,1.0,1.0,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
80,7,roadtrip,2,"[10, 7]",320,1.0,1.0,3,5,2,instructions,21,female,False,,27.5,mortgage,False,1,1
81,0,roadtrip,7,"[9, 7, 8, 10, 6, 4, 5]",255,0.6666666666666666,0.14285714285714285,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,1,roadtrip,4,"[7, 9, 6, 10]",340,1.0,0.5,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,2,roadtrip,4,"[4, 6, 3, 5]",370,0.6666666666666666,0.25,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,3,roadtrip,5,"[10, 7, 4, 6, 9]",325,1.0,0.6,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,4,roadtrip,4,"[7, 9, 10, 6]",365,1.0,1.0,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,5,roadtrip,3,"[7, 9, 1]",335,0.5,0.3333333333333333,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,6,roadtrip,3,"[6, 4, 7]",300,0.3333333333333333,0.3333333333333333,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
81,7,roadtrip,2,"[7, 10]",385,1.0,1.0,3,5,2,instructions,23,female,False,,15.9,mortgage,False,1,1
82,0,roadtrip,2,"[7, 9]",350,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,1,roadtrip,4,"[9, 7, 10, 6]",360,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,2,roadtrip,1,[4],360,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,3,roadtrip,2,"[10, 7]",315,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,4,roadtrip,3,"[9, 5, 6]",280,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,5,roadtrip,1,[4],395,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,6,roadtrip,3,"[6, 7, 10]",375,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
82,7,roadtrip,1,[4],350,1.0,1.0,3,5,2,instructions,27,female,False,,10.8,mortgage,False,1,1
83,0,roadtrip,3,"[10, 7, 4]",335,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,1,roadtrip,2,"[9, 7]",340,1.0,0.5,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,2,roadtrip,3,"[9, 7, 6]",370,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,3,roadtrip,1,[7],305,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,4,roadtrip,1,[10],400,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,5,roadtrip,3,"[6, 9, 4]",365,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,6,roadtrip,2,"[5, 6]",325,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
83,7,roadtrip,2,"[7, 4]",330,1.0,1.0,3,5,2,instructions,48,female,False,,17.7,mortgage,False,1,1
84,0,roadtrip,6,"[1, 4, 2, 5, 3, 6]",315,0.3333333333333333,0.16666666666666666,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,1,roadtrip,6,"[3, 9, 4, 1, 2, 5]",0,0.0,0.0,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,2,roadtrip,5,"[6, 9, 7, 3, 4]",265,0.6666666666666666,0.2,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,3,roadtrip,4,"[7, 9, 10, 6]",370,1.0,1.0,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,4,roadtrip,5,"[4, 6, 8, 7, 2]",340,0.6666666666666666,0.2,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,5,roadtrip,3,"[7, 10, 1]",380,0.6666666666666666,0.6666666666666666,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,6,roadtrip,3,"[4, 1, 6]",330,0.5,0.3333333333333333,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
84,7,roadtrip,3,"[7, 1, 3]",340,0.5,0.3333333333333333,3,5,2,instructions,34,female,False,,20.8,mortgage,False,1,2
85,0,roadtrip,3,"[8, 10, 7]",55,0.0,0.0,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,1,roadtrip,3,"[7, 9, 4]",335,1.0,0.6666666666666666,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,2,roadtrip,3,"[4, 10, 7]",350,1.0,0.3333333333333333,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,3,roadtrip,4,"[7, 10, 9, 6]",360,1.0,1.0,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,4,roadtrip,1,[10],395,1.0,1.0,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,5,roadtrip,3,"[7, 4, 1]",340,1.0,0.6666666666666666,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,6,roadtrip,2,"[4, 5]",390,0.5,0.5,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
85,7,roadtrip,5,"[8, 10, 7, 4, 1]",270,1.0,0.6,3,5,2,instructions,53,female,False,,16.3,mortgage,False,1,1
86,0,roadtrip,3,"[7, 6, 10]",370,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,1,roadtrip,2,"[7, 9]",340,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,2,roadtrip,4,"[9, 7, 6, 10]",360,1.0,0.75,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,3,roadtrip,2,"[7, 4]",345,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,4,roadtrip,3,"[8, 10, 7]",295,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,5,roadtrip,4,"[4, 6, 9, 10]",360,1.0,0.25,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,6,roadtrip,3,"[9, 5, 6]",315,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
86,7,roadtrip,3,"[10, 7, 4]",330,1.0,1.0,3,5,2,instructions,31,female,False,,13.3,mortgage,False,1,1
87,0,roadtrip,3,"[7, 6, 10]",365,1.0,1.0,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,1,roadtrip,3,"[4, 6, 9]",375,1.0,0.3333333333333333,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,2,roadtrip,3,"[10, 7, 4]",335,1.0,1.0,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,3,roadtrip,2,"[8, 7]",305,1.0,1.0,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,4,roadtrip,2,"[7, 3]",335,0.5,0.5,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,5,roadtrip,3,"[5, 6, 3]",310,0.6666666666666666,0.6666666666666666,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,6,roadtrip,2,"[9, 4]",340,0.5,0.5,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
87,7,roadtrip,3,"[10, 9, 2]",110,0.6666666666666666,0.5714285714285714,3,5,2,instructions,28,female,False,,12.8,mortgage,False,1,1
88,0,roadtrip,2,"[4, 5]",45,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,1,roadtrip,0,[],105,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,2,roadtrip,0,[],150,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,3,roadtrip,0,[],70,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,4,roadtrip,0,[],0,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,5,roadtrip,0,[],55,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,6,roadtrip,0,[],375,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
88,7,roadtrip,0,[],50,0.0,0.0,3,5,2,instructions,19,female,False,,7.7,mortgage,False,2,2
92,0,roadtrip,3,"[10, 7, 9]",335,0.5,0.6666666666666666,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,1,roadtrip,2,"[4, 7]",335,1.0,0.5,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,2,roadtrip,3,"[6, 9, 4]",360,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,3,roadtrip,1,[6],320,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,4,roadtrip,3,"[7, 10, 4]",340,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,5,roadtrip,1,[10],395,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,6,roadtrip,2,"[10, 6]",385,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
